dfi_source,project_id,client_name,project_name,country,region,sector,investment_type,commitment_amount_usd,commitment_currency,commitment_amount_original,approval_date,signing_date,status,es_category,description,project_url,domicile,date_added,country_standardized,is_multi_country,region_standardized,sector_standardized,status_standardized,investment_type_standardized,fund_focus_sector,duplicate_flag
IDB Invest,15403-01,Abaco Caribbean Holdings Ltd,Grand Bahama Road Rehabilitation Working Capital Facility,Bahamas,,Transport,Loan,22000000.0,USD,22000000.0,2025-04-29,,Hold,B,"&lt;p&gt;&lt;span&gt;IDB Invest is looking to finance approximately US$22 million through a revolving working capital facility to support Abaco Caribbean Holdings., a Bahamian company, and its shareholders, The Bahamas Group of Striping Companies. This financing will be directed towards the West Grand Bahama Road Improvement project, which seeks to enhance connectivity, safety, and the overall travel experience across Grand Bahama. The Project involves the rehabilitation of asphalt paving of 51 miles of highway and 47 miles of settlement roads, with an estimated cost of US$185 million.&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/grand-bahama-road-rehabilitation-working-capital-facility,"Bahamas Striping Group of Companies, #2C Abundant Life Road, Nassau, N. P. The Bahamas",2026-04-06,Bahamas,False,Latin America and Caribbean,Infrastructure and Transport,On Hold,Loan,,
IDB Invest,15404-01,BANCO BOLIVARIANO C.A.,Banco Bolivariano: Biodiversity Bond in Ecuador,Ecuador,,Financial Institutions,Bond,50000000.0,USD,50000000.0,2025-07-17,2025-11-20,In implementation,FI-2,"&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;The project consists of supporting &lt;/span&gt;&lt;a href=&quot;https://idbinvest.org/en/news-media/idb-invest-and-banco-bolivariano-la…; target=&quot;_blank&quot;&gt;&lt;span lang=&quot;EN-US&quot;&gt;Banco Bolivariano C.A.&lt;/span&gt;&lt;/a&gt;&lt;span lang=&quot;EN-US&quot;&gt; (“Banco Bolivariano” or the “Bank”), in the first issuance of a Biodiversity Bond in Ecuador. The total amount of the Bond will be up to US$120 million with a five-year term. IDB Invest will subscribe for a total amount of up to US$50 million.&amp;nbsp;&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&amp;nbsp;&lt;/p&gt;&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;Other potential investors will participate with subscriptions of up to US$70 million. The proceeds from the bond will be used to promote and expand the financing of biodiversity-related projects and opportunities in Ecuador.&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&amp;nbsp;&lt;/p&gt;&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;Additionally, IDB Invest, through Technical Advisory Services (“TA”), will support Banco Bolivariano in strengthening the measurement of the impact generated by its loan portfolio. This will be achieved by improving data collection and monitoring systems.&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/banco-bolivariano-biodiversity-bond-ecuador,"Junín 200 y Panamá, Guayaquil - Ecuador",2026-04-06,Ecuador,False,Latin America and Caribbean,Financial Services,Active,Loan,,
IDB Invest,15408-01,Genneia,Supporting the Expansion of Renewable Energy Capacity in Argentina with Genneia,Argentina,,Energy,Loan,95000000.0,USD,95000000.0,2025-11-04,2025-12-30,In implementation,B,"&lt;p&gt;&lt;span lang=&quot;ES-AR&quot;&gt;The transaction aims to finance the expansion of &lt;/span&gt;&lt;a href=&quot;https://idbinvest.org/en/news-media/idb-invest-approves-financing-genne…; target=&quot;_blank&quot;&gt;&lt;span lang=&quot;ES-AR&quot;&gt;renewable energy&lt;/span&gt;&lt;/a&gt;&lt;span lang=&quot;ES-AR&quot;&gt; generation capacity throughout the country (approximately 340 MW), as well as the installation of 40 MW of batteries, awarded under Argentina&#039;s first large-scale storage initiative, Alma-GBA.&lt;/span&gt;&lt;span lang=&quot;ES-AR&quot;&gt;&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/supporting-expansion-renewable-energy-capacity-argentina-genneia,"Complejo Olivos Building II, Nicolás Repetto 3676 3er piso - (B1636CTJ) Olivos – Bs. As.",2026-04-06,Argentina,False,Latin America and Caribbean,Energy,Active,Loan,,
IDB Invest,15410-01,IENTC S de RL de CV,IENTC: Revolving Facility to Expand Connectivity in Mexico,Mexico,,Digital Economy,Loan,,MXN,20000000.0,2025-12-09,2026-01-15,In implementation,B,"&lt;p&gt;IDB Invest proposes financing of up to US$20 million to IENTC S. de R.L. de C.V. (“IENTC”), a telecommunications operator with over a decade of experience in Mexico, established as one of the country’s six main connectivity providers. With its own network of more than 25,000 km of fiber optic cable and presence in 28 states, &lt;a href=&quot;https://idbinvest.org/en/news-media/idb-invest-finances-ientc-expand-co…; target=&quot;_blank&quot;&gt;IENTC&lt;/a&gt; offers high-capacity, high-speed solutions for wholesale, corporate, and residential clients, including dedicated connectivity, data transport, dark fiber, FTTH, telephony, and mobile services, among others.&lt;/p&gt;&lt;p&gt;The operation includes a committed and revolving tranche of up to US$12 million, as well as an uncommitted revolving line of up to US$8 million. The funds will be used to acquire equipment and critical components to maintain and expand IENTC’s infrastructure, with a focus on improving service continuity, expanding coverage, and accelerating connectivity in underserved and southern regions of the country, where significant access gaps and low levels of connectivity persist.&lt;/p&gt;",https://idbinvest.org/en/projects/ientc-revolving-facility-expand-connectivity-mexico,"Bernardo Quintana 562 int 7, 3er piso Plaza Aquarama, Col. Arboledas. Querétaro, Qro. C.P. 76140",2026-04-06,Mexico,False,Latin America and Caribbean,Technology and Telecom,Active,Loan,,
IDB Invest,15420-01,Telemovil El Salvador S.A. de C.V.,Tigo El Salvador Network Connectivity Financing,El Salvador,,Digital Economy,Loan,130000000.0,USD,130000000.0,2025-06-24,2025-07-18,In implementation,B,"&lt;p&gt;IDB Invest is considering providing a financing package that includes three financial products to Telemóvil El Salvador, S.A. de C.V. (the “Company” or “Tigo”). The first tranche (15420-01) consists of a long-term loan of up to US$150 million. This financing is part of a US$300 million CAPEX strategic investment plan for the 2024–2027 period, aimed at supporting the expansion of Tigo’s mobile and fixed infrastructure network in El Salvador, and including the partial refinancing of maturing debt obligations. The long-term financing package, where IDB Invest would act as Lender of Record for the entire financing, includes US$75 million in loans from IDB Invest (“A Loan”) and up to US$75 million to be mobilized from commercial banks (“B Loan”). The second tranche (15481-01) is a revolving credit line of up to US$30 million, and finally, the third tranche (15558-01) includes an uncommitted smartphone financing line of up to US$25 million.&lt;/p&gt;",https://idbinvest.org/en/projects/tigo-el-salvador-network-connectivity-financing,"Campus TIGO, Vía del Corso, Km. 16,5 Puerto de la Libertad, Zaragoza El Salvador",2026-04-06,El Salvador,False,Latin America and Caribbean,Technology and Telecom,Active,Loan,,
IDB Invest,15434-01,"Banco Agricola, S.A.",Banco Agricola: Loan to Expand Financing with Focus on Impact in El Salvador,El Salvador,,Financial Institutions,Loan,40000000.0,USD,40000000.0,2025-06-03,2025-06-09,In implementation,FI-2,"&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;The financing consists of a senior, unsecured, A/B loan of up to US$150 million to &lt;/span&gt;&lt;a href=&quot;https://idbinvest.org/en/news-media/idb-invest-announces-financing-banc…; target=&quot;_blank&quot;&gt;&lt;span lang=&quot;EN-US&quot;&gt;Banco Agrícola, S.A.&lt;/span&gt;&lt;/a&gt;&lt;span lang=&quot;EN-US&quot;&gt; (&quot;Banco Agrícola&quot; or the &quot;Bank&quot;), with a term of up to five years, including an up to two-year grace period (the &quot;Project&quot;). The Project includes: (i) an A Loan of up to US$40 million financed by IDB Invest (the “A Loan”); (ii) an A Loan of up to US$10 million from a Blended Finance component provided by funds managed by IDB Invest (the &quot;Blended Finance Loan&quot;); and (iii) one or more B Loans related to the IDB Invest A Loan of approximately US$100 million to be funded by various commercial lenders (the &quot;IDB Invest B Loan&quot;). &lt;/span&gt;&lt;span lang=&quot;EN-US&quot;&gt;&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;The Project aims to: (i) provide long-term financing; and (ii) increase funding for Small and Medium-Sized Enterprises (&quot;SMEs&quot;) and the Bank&#039;s green portfolio.&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/banco-agricola-loan-expand-financing-focus-impact-el-salvador,"Blvd Constitución No. 100 San Salvador, El Salvador",2026-04-06,El Salvador,False,Latin America and Caribbean,Financial Services,Active,Loan,,
IDB Invest,15436-01,BANCO ABC BRASIL S.A.,Banco ABC: Financing for Medium Enterprises and Women-Owned Medium Enterprises in Brazil,Brazil,,Financial Institutions,Loan,50000000.0,USD,50000000.0,2025-12-02,,Approved,FI-2,"&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;The project involves a long-term loan, senior and unsecured, of up to US$125 million for a period of&amp;nbsp;four&amp;nbsp;years, with semi-annual repayments. The financing will be structured as follows: the project involves a long-term loan, senior and unsecured, of up to US$125 million for a period of four years, with semi-annual repayments. The financing will be structured as follows: (i) a loan of up to&amp;nbsp;US$75&amp;nbsp;million to be funded jointly by IDB Invest and IDB Group Funds, containing an uncommitted tranche of up to US$25 million; and (ii) a loan of up to US$50 million, in one single committed tranche, funded by FinDev Canada. The proposed financing will help expand access to financing in Brazil by supporting the expansion of Banco ABC Brasil S.A. medium enterprises portfolio, allocating at least&amp;nbsp;30% of the proceeds to women-owned or women-led medium enterprises.&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/banco-abc-brasil-gender-and-northnortheast-sme-loan-brazil,"Av. Cidade Jardim, 803 - 2º andar - Itaim Bibi, São Paulo - SP, 01453-000",2026-04-06,Brazil,False,Latin America and Caribbean,Financial Services,Active,Loan,,
IDB Invest,15437-01,BANCO MUNDO MUJER S.A.,Banco Mundo Mujer: Loan to Increase Financing for Microenterprises in Colombia,Colombia,,Financial Institutions,Loan,,COP,64045600.0,2025-11-14,2026-03-17,In implementation,FI-3,"&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;The transaction consists of the granting of an unsecured senior loan to Banco Mundo Mujer S.A. (“Banco Mundo Mujer,” “BMM,” or the “Bank”) by BID Invest, structured as follows: (i) Committed Tranche I, for an amount of up to COP120,000 million; (ii) Uncommitted Tranche II, for an amount of up to COP70,000 million; and (iii) a potential parallel loan for an amount of up to COP80,000 million to be disbursed by another lender (the “Financing”).&amp;nbsp;&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;The Financing will have a term of up to six years, with each tranche having a term of up to three years from its disbursement and a one-year grace period on principal. The resources from the Financing will be used to increase access to financing for microenterprises, including those owned or led by women.&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/banco-mundo-mujer-loan-increase-financing-microenterprises-colombia,"Carrera 11 # 5-56, Popayán, Colombia",2026-04-06,Colombia,False,Latin America and Caribbean,Financial Services,Active,Loan,,
IDB Invest,15441-01,BANCO SUPERVIELLE S.A.,Banco Supervielle – A/B Loan for SME Financing in Argentina,Argentina,,Financial Institutions,Loan,50000000.0,USD,50000000.0,2025-08-08,2025-08-29,In implementation,FI-2,"&lt;p&gt;&lt;span&gt;The proposed transaction consists of a senior unsecure A/B loan, up to US$ 150 million (the “Loan”), financed as follows: (i) a committed loan up to US$50 million to be financed by IDB Invest, and (ii) a B loan up of approximately US$ 100 millions to be financed by institutional investors.&amp;nbsp;&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&amp;nbsp;&lt;/p&gt;&lt;p&gt;&lt;span&gt;The loan has a tenor of up to three years, amortizable, and renewable for two additional periods. The project aims to increase &lt;/span&gt;&lt;a href=&quot;https://idbinvest.org/en/news-media/idb-invest-boosts-financing-small-b…; target=&quot;_blank&quot;&gt;&lt;span&gt;Banco Supervielle&lt;/span&gt;&lt;/a&gt;&lt;span&gt; available financing so that it can increase its SME’s portfolio in the country. Additionally, IDB Invest is designing advisory services to support the Supervielle’s sustainability strategy.&amp;nbsp;&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/banco-supervielle-ab-loan-sme-financing-argentina,"Bartolomé Mitre 434, Ciudad Autónoma de Buenos Aires, Argentina, código postal 1036",2026-04-06,Argentina,False,Latin America and Caribbean,Financial Services,Active,Loan,,
IDB Invest,15457-01,OMARSA S.A.,Omarsa: Agro-industrial Expansion Investments in Ecuador,Ecuador,,Agribusiness,Loan,35000000.0,USD,35000000.0,2026-03-09,,Hold,B,"&lt;p&gt;The proposed transaction with Operadora y Procesadora de Productos Marinos OMARSA S.A. (“Omarsa” or the “Company”), one of Ecuador’s largest shrimp exporters, consists of a secured senior loan of up to US$50 million, with a term of up to 10 years and including a one-year grace period.&lt;/p&gt;&lt;p&gt;&lt;br&gt;The funds will support the Company’s investment plan in its shrimp operations, primarily in: (i) acquisition of equipment and infrastructure improvements at farms to increase productivity and sustainability; &amp;nbsp;(ii) expansion of its packing plants and purchase of equipment; and &amp;nbsp; &amp;nbsp; &amp;nbsp; &amp;nbsp; &amp;nbsp; &amp;nbsp; &amp;nbsp; &amp;nbsp; (iii) upgrades to infrastructure and equipment in its laboratories.&lt;br&gt;&amp;nbsp;&lt;/p&gt;&lt;p&gt;&lt;br&gt;The Project will contribute to: (i) increasing Ecuador’s shrimp exports by Omarsa; (ii) improving farm productivity and sustainability through investments in equipment and infrastructure; and (iii) generating employment, among other positive impacts.&lt;span lang=&quot;ES-MX&quot;&gt;&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/omarsa-agro-industrial-expansion-investments-ecuador,"Lotización Industrial Al Rio, Solar 3 - Duran, Guayas, Ecuador.",2026-04-06,Ecuador,False,Latin America and Caribbean,Agriculture and Food,On Hold,Loan,,
IDB Invest,15467-01,Liberty Telecomunicaciones de Costa Rica LY S.A.,Liberty Costa Rica - Mobile and Fixed Capex Financing,Costa Rica,,Digital Economy,Loan,100000000.0,USD,100000000.0,2025-08-05,2025-08-14,In implementation,B,"&lt;p&gt;The operation consists of a credit facility granted to &lt;a href=&quot;https://idbinvest.org/en/news-media/idb-invest-drives-5g-connectivity-f…; target=&quot;_blank&quot;&gt;Liberty Telecomunicaciones de Costa Rica LY, S.A.&lt;/a&gt; (“LCR”) to finance the acquisition of 5G spectrum, the expansion of its mobile network, and the deployment of fiber-to-the-home (the “Project”). The Environmental and Social Due Diligence (“ESDD”) included a review of technical and sustainability documentation, previous supervision visits conducted by IDB Invest, and virtual meetings with LCR staff to assess the implementation of its Environmental and Social Management Systems (“ESMS”).&lt;/p&gt;&lt;p&gt;As part of the Project’s commitment to human rights, zero tolerance for retaliation, and the promotion of a safe environment for raising concerns, the ESDD also considered the review of the company’s key policies, including its Code of Conduct, the Business Partner Code, and the Workplace Gender-Based Violence Policy.&lt;/p&gt;",https://idbinvest.org/en/projects/liberty-costa-rica-mobile-and-fixed-capex-financing,"Calle 68 Sabana Oeste, Edificio Cabletica Costado Oeste del Estadio Nacional. San Jose, Costa Rica",2026-04-06,Costa Rica,False,Latin America and Caribbean,Technology and Telecom,Active,Loan,,
IDB Invest,15466-01,Corporación de Viajes Mundiales S.A.,Namu Travel: Expanding sustainable travel in LATAM,,Regional,Tourism,Equity,12000000.0,USD,12000000.0,2025-09-24,2025-12-04,In implementation,C,"&lt;p&gt;Founded in 1999 and headquartered in Panama and Costa Rica, &lt;a href=&quot;https://idbinvest.org/en/news-media/idb-invest-partners-namu-travel-str…; target=&quot;_blank&quot;&gt;Corporación de Viajes Mundiales S.A.&lt;/a&gt;, operating under the brand Namu Travel Group, has established itself as a leading travel company with a strong presence primarily in Central America.&lt;/p&gt;&lt;p&gt;&lt;br&gt;Positioning itself as a leader in the travel sector, Namu specializes in creating tailor-made programs and itineraries that offer unique and enriching experiences for its clients, who mainly come from the United States and Europe—fostering a distinctive connection with the region.&lt;/p&gt;&lt;p&gt;The group has built close relationships with over a hundred suppliers, most of which are small boutique hotels, tour operators, and tourist transportation providers—many of them classified as Small and Medium-Sized Enterprises (SMEs).&lt;/p&gt;&lt;p&gt;The transaction involves the provision of a working capital loan of up to US$9 million, with a term of up to 540 days, available over a period of 3.5 years, and renewable for an additional term. The objective is to channel funds to these SME suppliers through a pre-purchase program for hotel nights or tourism experiences, effectively improving the operating capital and cash availability of these service providers. Most of these Eligible Suppliers are classified as Small and Medium-Sized Enterprises (SMEs).&lt;/p&gt;&lt;p&gt;In addition, a long-term credit line of up to US$3 million will be included, with a term of up to 3.5 years, renewable, aimed at financing investments in capital and technology that will support the growth and development of Namu Travel Group, enabling its expansion across Latin America and the Caribbean.&lt;/p&gt;&lt;p&gt;SMEs play a vital role in the tourism industry, generating a significant share of employment in the sector. However, they face various challenges that can affect their competitiveness and financial sustainability, such as limited access to financing and capital. Through Namu’s pre-purchase program, these SMEs will gain access to advance cash flows that will allow them to strengthen their financial solvency and implement necessary operational improvements—such as facility upgrades, new equipment acquisition, and employee retention during the low season—ultimately enhancing their business resilience.&lt;/p&gt;",https://idbinvest.org/en/projects/namu-travel-expanding-sustainable-travel-latam,"Sortis Business Tower, Piso 20, Workspace, Oficina 2012 Obarrio, Panama City, Panama",2026-04-06,,False,Global / Multi-Region,Tourism and Hospitality,Active,Equity,,
IDB Invest,15468-01,Tropics Guyana Inc,Assets Group Sustainable Hotel Development in Guyana,Guyana,,Tourism,Loan,50000000.0,USD,50000000.0,2026-05-15,,Proposed,B,"&lt;p&gt;The proposed senior secured financing of up to US$125 million is intended to support the development and operation of a 254-room Hilton hotel, a conference center, a social club, and 12 villas, with a total estimated project cost of US$259 million (the “Project”). The Project is situated on a waterfront site in central Georgetown. Construction is expected to commence in 2026 and to be completed in 2028, with Hilton being designated to operate the hotel. The financing structure includes an A&lt;span&gt;‑&lt;/span&gt;loan of up to US$50 million from IDB Invest and US$75 million from co&lt;span&gt;‑&lt;/span&gt;lenders or B&lt;span&gt;‑&lt;/span&gt;lenders, with a tenor of up to 13 years. The Project&#039;s guarantors are Assets Real Estate Development Company W.L.L., a leading Qatar&lt;span&gt;‑&lt;/span&gt;based real estate developer with assets exceeding US$15 billion across multiple regions, and Power International Holding W.L.L., a major Qatari conglomerate operating in construction, real estate, agriculture, lifestyle, and services. The project seeks to address the shortage of international&lt;span&gt;‑&lt;/span&gt;standard accommodations in Guyana, support increasing corporate and tourism demand, establish a landmark destination in Georgetown, and contribute to IDB Invest&lt;span&gt;’&lt;/span&gt;s S&amp;amp;I, Climate Finance, and MSME objectives.&lt;/p&gt;",https://idbinvest.org/en/projects/assets-group-sustainable-hotel-development-guyana,"The Eighteen Tower - Lusail, Qatar",2026-04-06,Guyana,False,Latin America and Caribbean,Tourism and Hospitality,Pipeline,Loan,,
IDB Invest,15474-01,Instituto Tecnologico de Buenos Aires,ITBA: Loan for the development of its new campus in Argentina,Argentina,,Social Infrastructure,Loan,32500000.0,USD,32500000.0,2025-12-02,,Approved,B,"&lt;p&gt;The transaction consists of a long-term financing to support the Technological Institute of Buenos Aires (&quot;ITBA&quot;) for the construction of its new main building, which will be located in the Innovation Park, in order to house classrooms, teaching and research laboratories, and offices where all the University&#039;s facilities will be concentrated. This transaction will support ITBA to promote its model of educational excellence, focused on teacher quality, project-based learning, laboratory experience, and advanced infrastructure, allowing sustainable growth in the field of STEM professions.&lt;/p&gt;",https://idbinvest.org/en/projects/itba-loan-development-its-new-campus-argentina,"Lavarden 315, CABA, Argentina ITBA",2026-04-06,Argentina,False,Latin America and Caribbean,Infrastructure and Transport,Active,Loan,,
IDB Invest,15482-01,Exportadora de Postes GDL SA de CV,POLESA - Increasing production capacity of power transmission poles in Mexico,Mexico,,Manufacturing,Loan,50000000.0,USD,50000000.0,2025-11-25,,Approved,B,"&lt;p&gt;&lt;span lang=&quot;ES&quot;&gt;The present operation (the “Project”) consists of a long-term financing of up to US$100 million, with a tenor of up to 8 years, including a 2-year grace period, for Exportadora de Postes GDL, S.A. de C.V., a Mexican company dedicated to the manufacturing of steel poles and hardware for the electrical industry. The loan will be used to cover capital expenditures related to the construction of a new service center, as well as the acquisition and installation of machinery and equipment, with the aim of increasing the company’s production capacity.&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/polesa-increasing-production-capacity-power-transmission-poles-mexico,"Ant. Camino a la Capilla 1980 Ixtlahuacan de los Membrillos, Jal. C.P. 45870",2026-04-06,Mexico,False,Latin America and Caribbean,Manufacturing and Industry,Active,Loan,,
IDB Invest,15484-01,Instituto Costarricense de Electricidad,ICE Investment Program – Smart Metering and Renewable Energy Projects - Costa Rica,Costa Rica,,Energy,Loan,79000000.0,USD,79000000.0,2025-10-07,2025-12-12,In implementation,B,"&lt;p&gt;&lt;span lang=&quot;ES-CR&quot;&gt;The transaction consists of a loan of up to US$100 million to support &lt;/span&gt;&lt;a href=&quot;https://idbinvest.org/en/news-media/idb-invest-supports-modernization-a…; target=&quot;_blank&quot;&gt;&lt;span lang=&quot;ES-CR&quot;&gt;ICE’s digitalization and infrastructure modernization efforts&lt;/span&gt;&lt;/a&gt;&lt;span lang=&quot;ES-CR&quot;&gt; focused on the replacement of conventional meters and the increase of the renewable energy generation capacity. This transaction is expected to deliver a significant development impact, supporting Costa Rica’s sustainability goals through the improvement of energy efficiency, expansion of the renewable energy program, and technological modernization of the electric grid.&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/ice-investment-program-smart-metering-and-renewable-energy-projects-costa-rica,"Torre Grupo ICE, Sabana Sur, San José, Costa Rica.",2026-04-06,Costa Rica,False,Latin America and Caribbean,Energy,Active,Loan,,
IDB Invest,15488-01,"Banco Industrial, S.A.",Banco Industrial GT: Senior Sustainable Loan to Boost Productive Portfolio in Guatemala,Guatemala,,Financial Institutions,Loan,110000000.0,USD,110000000.0,2025-11-11,2026-02-18,In implementation,FI-2,"&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;The transaction involves an unsecured senior loan of up to US$165 million to Banco Industrial, S.A. (“Industrial GT”, “Banco Industrial” or the “Bank”), with a term of up to four years and a one-year grace period. The financing includes: (i) a committed senior loan of up to US$80 million (Tranche I); (ii) an uncommitted senior loan of up to US$30 million (Tranche II); (iii) a blended finance component of up to US$20 million managed by IDB Invest acting as agent of the IDB in its capacity as administrator/trustee of the Sustainable Infrastructure Program (“SIP”) and Clean Technology Funds (the “BF Loan”); and (iv) a B Loan of approximately US$35 million from other participants.&amp;nbsp;&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;The project aims to support the Bank’s sustainable portfolio focused on Micro, Small, and Medium-Sized Enterprises (“MSMEs”), women-owned MSMEs, and sustainable finance. Additionally, the transaction will be complemented by technical assistance targeting these segments.&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/banco-industrial-gt-senior-sustainable-loan-boost-productive-portfolio-guatemala,"Vía 5 5-35 Zona 4, Ciudad de Guatemala, Guatemala",2026-04-06,Guatemala,False,Latin America and Caribbean,Financial Services,Active,Loan,,
IDB Invest,15493-01,Hadco Limited and Hadco Holdings Limited,Hadco - Trade Finance for Sustainable Supply Chains,Trinidad and Tobago,,Manufacturing,Loan,10000000.0,USD,10000000.0,2025-11-11,2025-12-18,In implementation,B,"&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;Hadco Holdings Limited, a diversified Caribbean conglomerate incorporated in Trinidad &amp;amp; Tobago, and its wholly owned subsidiary Hadco Limited, operate across various sectors including retail, distribution, food and beverage, electrical and lighting, logistics, and services. The Companies are seeking financing structured as follows: (i) a committed tranche to support imports and the purchase of goods primarily within the Food &amp;amp; Beverage and Electrical &amp;amp; Lighting segments of the Distribution Division; and (ii) an uncommitted tranche to finance future capital expenditures as well as additional imports and purchases of goods (together, the “Project”).&lt;/span&gt;&lt;/p&gt;&lt;p&gt;&amp;nbsp;&lt;/p&gt;&lt;p&gt;&lt;span lang=&quot;EN-US&quot;&gt;The Project’s main objectives include (i) Climate Mitigation: the financing will support the importation of products that contribute to carbon emission reductions; (ii) Regional Integration: a portion of Hadco’s imports originate from intraregional trade partners within Latin America and the Caribbean, enhancing regional trade ties; (iii) Food Security: Hadco imports essential food items—including rice, meat, milk, and pasta—which play a key role in ensuring food availability in the region, and (iv) Sustainability: the Project will help strengthen Hadco’s environmental and social standards, as well as enhance the company’s overall sustainability strategy.&lt;/span&gt;&lt;/p&gt;",https://idbinvest.org/en/projects/hadco-trade-finance-sustainable-supply-chains,"JRJ Warehousing Compound, Bhagoutie Trace, San Juan, Trinidad and Tobago, W.I.",2026-04-06,Trinidad and Tobago,False,Latin America and Caribbean,Manufacturing and Industry,Active,Loan,,
IDB Invest,15494-01,Nokia Corporation,Nokia Trusted Vendor Facility (Nokia Master Receivable Purchase Vendor Facility),,Regional,Digital Economy,Loan,50000000.0,USD,50000000.0,2025-07-31,2025-09-02,In implementation,C,"&lt;p&gt;The proposed transaction consists of a revolving receivables purchase facility of up to US$50 million, through which &lt;a href=&quot;https://idbinvest.org/en/news-media/idb-invest-partners-nokia-expand-di… Corporation&lt;/a&gt; will sell, under a non-recourse portfolio assignment scheme, credit rights arising from the delivery of digital solutions and services to corporate clients, subject to IDB Invest approvals.&lt;/p&gt;&lt;p&gt;Debtors will be notified of the assignment, and IDB Invest will directly receive the corresponding payments. The facility will not only provide flexible working capital to support Nokia&#039;s commercial expansion in key markets in the region, including Mexico, but will also facilitate a better value proposition in its commercial management vis-à-vis other unreliable technology suppliers.&lt;/p&gt;&lt;p&gt;The transaction also seeks to promote access to structured financing for technology suppliers in Latin America and the Caribbean.&lt;/p&gt;",https://idbinvest.org/en/projects/nokia-trusted-vendor-facility-nokia-master-receivable-purchase-vendor-facility,"Karakaari 7, 02610 Espoo, Finland",2026-04-06,,False,Global / Multi-Region,Technology and Telecom,Active,Loan,,
IDB Invest,15499-01,Zona Franca La Lima S.R.L,La Lima Industrial Park Growth Facility,Costa Rica,,Manufacturing,Loan,5000000.0,USD,5000000.0,2025-11-24,2026-01-19,In implementation,B,"&lt;p&gt;The project consists of providing a revolving loan of US$5 million, with a 60-month term, to &lt;a href=&quot;https://idbinvest.org/en/news-media/idb-invest-finances-development-zon…; target=&quot;_blank&quot;&gt;Zona Franca La Lima (ZFLL)&lt;/a&gt;, the only industrial park operating under the Free Trade Zone Regime in the province of Cartago, Costa Rica. The structure offers a longer tenor than local revolving credit lines and provides flexibility in the use of funds, which will be allocated to the purchase of land, the development of shared services areas in multi-tenant buildings, and the development of common areas to complete the infrastructure of the lots and properties to be built.&lt;/p&gt;&lt;p&gt;&amp;nbsp;&lt;/p&gt;&lt;p&gt;Strategically located in Cartago, ZFLL has more than 257,000 m² of developed space and hosts leading companies in advanced manufacturing, medical devices, and services. The main objective of the financing is to support the expansion and modernization of the park, leveraging the projected growth in job creation and attraction of foreign direct investment, under principles of sustainability, operational efficiency, and inclusion.&lt;/p&gt;",https://idbinvest.org/en/projects/la-lima-industrial-park-growth-facility,"Provincia de Cartago, Cartago Costa Rica",2026-04-06,Costa Rica,False,Latin America and Caribbean,Manufacturing and Industry,Active,Loan,,
